country_name,iso3,stakeholder,fit_inst,fit,share,resource_rents_pct_gdp,resource_rents_year
Brazil,BRA,Powerbrokers,0.5895638268285899,0.17974506915505792,0.09152061103167378,7.94111199933246,2021
Bulgaria,BGR,Magicians,0.5329406459384812,0.5329406459384812,0.4299842807921634,0.917744335906696,2021
Bulgaria,BGR,Workhorses,0.48085571517933356,0.48085571517933356,0.3879613995139977,0.917744335906696,2021
Bulgaria,BGR,Rentiers,0.46806436063391943,0.14270254897375592,0.11513449641214239,0.917744335906696,2021
Bulgaria,BGR,Powerbrokers,0.11932186891628815,0.08294325034424908,0.06691982328169642,0.917744335906696,2021
Burkina Faso,BFA,Magicians,0.37539716455332284,0.37539716455332284,0.3118655045172816,20.1354014379911,2021
Burkina Faso,BFA,Workhorses,0.40523130541509444,0.40523130541509444,0.3366505595742823,20.1354014379911,2021
Burkina Faso,BFA,Rentiers,0.40168197449293824,0.3477978071829099,0.28893702150404893,20.1354014379911,2021
Burkina Faso,BFA,Powerbrokers,0.5612426995457496,0.07528865481711275,0.06254691440438719,20.1354014379911,2021
Burma/Myanmar,MMR,Magicians,0.30828136156063807,0.30828136156063807,0.29140209180458093,8.6785038087485,2021
Burma/Myanmar,MMR,Workhorses,0.12535687318120375,0.12535687318120375,0.11849323255275407,8.6785038087485,2021
Burma/Myanmar,MMR,Rentiers,0.531043550865131,0.375616170124117,0.3550501306199255,8.6785038087485,2021
Burma/Myanmar,MMR,Powerbrokers,0.8496222304625938,0.24866992111100308,0.23505454502273945,8.6785038087485,2021
Burundi,BDI,Magicians,0.2810983898836951,0.2810983898836951,0.2968638253980743,13.9570339894077,2021
Burundi,BDI,Workhorses,0.10602888454506827,0.10602888454506827,0.11197552672487035,13.9570339894077,2021
Burundi,BDI,Rentiers,0.5027772381362767,0.4077400772690537,0.4306082263803771,13.9570339894077,2021
Burundi,BDI,Powerbrokers,0.8042667099286178,0.1520260244377265,0.16055242149667825,13.9570339894077,2021
Cambodia,KHM,Magicians,0.3173615611391762,0.3173615611391762,0.28682008094522515,0.835283715830679,2021
Cambodia,KHM,Workhorses,0.1633002209335273,0.1633002209335273,0.1475849262223258,0.835283715830679,2021
Cambodia,KHM,Rentiers,0.47536745550539306,0.14203052024246499,0.1283621279351197,0.835283715830679,2021
Cambodia,KHM,Powerbrokers,0.6899276907388523,0.48379075874980493,0.4372328648973293,0.835283715830679,2021
Cameroon,CMR,Magicians,0.363928225937965,0.363928225937965,0.31035569171386757,5.52598268395679,2021
Cameroon,CMR,Workhorses,0.21400499872296663,0.21400499872296663,0.18250211078767267,5.52598268395679,2021
Cameroon,CMR,Rentiers,0.5211551849662729,0.3145997762906159,0.26828870152090206,5.52598268395679,2021
Cameroon,CMR,Powerbrokers,0.7066723834244923,0.2800835666011708,0.23885349597755776,5.52598268395679,2021
Canada,CAN,Magicians,0.6683864112523115,0.6683864112523115,0.37583704908986815,4.94905581435186,2021
Canada,CAN,Workhorses,0.79726801766486,0.79726801766486,0.44830782620410975,4.94905581435186,2021
Canada,CAN,Rentiers,0.47162546066877437,0.2703219103833219,0.1520033731871477,4.94905581435186,2021
Canada,CAN,Powerbrokers,0.0993788819875776,0.04241781548250264,0.02385175151887438,4.94905581435186,2021
Cape Verde,CPV,Magicians,0.4427342802335513,0.4427342802335513,0.30691949697802645,17.6577234520724,2021
Cape Verde,CPV,Workhorses,0.62264197695092,0.62264197695092,0.43163805220226154,17.6577234520724,2021
Cape Verde,CPV,Rentiers,0.3686121744648897,0.31017365900094374,0.2150236556025987,17.6577234520724,2021
Cape Verde,CPV,Powerbrokers,0.422360248447205,0.06695955158309348,0.046418795217113284,17.6577234520724,2021
Central African Republic,CAF,Magicians,0.29274007711117545,0.29274007711117545,0.2766248869286544,10.2601957578803,2021
Central African Republic,CAF,Workhorses,0.11591487227896997,0.11591487227896997,0.10953381837547994,10.2601957578803,2021
Central African Republic,CAF,Rentiers,0.5604283219604128,0.4169039956046973,0.39395364578132447,10.2601957578803,2021
Central African Republic,CAF,Powerbrokers,0.908628441642718,0.23269752773776925,0.21988764891454113,10.2601957578803,2021
Chile,CHL,Magicians,0.6569561059426472,0.6569561059426472,0.3330812271688029,16.9044168802743,2021
Chile,CHL,Workhorses,0.843508720858023,0.843508720858023,0.4276646755080244,16.9044168802743,2021
Chile,CHL,Rentiers,0.4969211571977865,0.4120809596274327,0.20892785756006932,16.9044168802743,2021
Chile,CHL,Powerbrokers,0.3503406878650227,0.05981426378183316,0.030326239763103387,16.9044168802743,2021
